H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
39.66942149,27133000,14386000,99.4152,0.5847953,0,0.5847953,99.41013,70.52632,6.315789,23.15789,29.47368,70.52432,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-10,-65,-10.5,23.5,3216.73,0,10.1,0,-52.2
40.16528926,27294000,12343000,100,0,0,0,100,61.86253,9.201774,28.9357,38.13747,61.86415,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-9.5,-65,-10.5,23.5,3255.96,0,10.1,0,-52.2
40.66115702,27124000,13305000,99.4152,0.5847953,0,0.5847953,99.41013,65.96452,10.75388,23.2816,34.03548,65.96349,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-10,-65,-10.5,23.5,3249.58,0,10.1,0,-52.2
41.15702479,26823000,12805000,98.33333,1.666667,0,1.666667,98.35861,63.78738,8.9701,27.24252,36.21262,63.7858,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-9.5,-65,-10.5,23.5,3193.54,0,10.1,0,-52.2
41.65289256,26972000,10715000,98.83041,1.169591,0,1.169591,98.82025,53.37763,10.40975,36.21262,46.62237,53.37484,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-10,-65,-10.5,23.5,3348.82,0,10.1,0,-52.2
42.14876033,26501000,13258000,97.07602,2.923977,0,2.923977,97.0946,66.44518,6.312292,27.24252,33.55482,66.44085,100,0,0,0,0,0,100,100,100,31704000,0,0,-98,-10,-65,-10.5,23.5,3338.49,0,10.1,0,-52.2
42.6446281,27136000,13892000,99.38272,0.617284,0,0.617284,99.42112,69.23977,5.497076,25.26316,30.76023,69.23844,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-10,-65,-10.5,23.5,3283.16,0,10.1,0,-52.2
43.14049587,26972000,14339000,98.88889,1.111111,0,1.111111,98.87887,71.68421,6.210526,22.10526,28.31579,71.68062,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-9.5,-65,-10.5,23.5,3301.98,0,10.1,0,-52.2
43.63636364,27294000,15228000,100,0,0,0,100,73.78947,5.684211,20.52632,26.21053,73.78888,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-10,-65,-10.5,23.5,3287.25,0,10.1,0,-52.2
44.1322314,27294000,15050000,100,0,0,0,100,74.52632,4.315789,21.15789,25.47368,74.52153,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-10,-65,-10.5,23.5,3307.08,0,10.1,0,-52.2
44.62809917,26650000,14971000,97.66082,2.339181,0,2.339181,97.64051,74.08638,4.651163,21.26246,25.91362,74.08219,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-9.5,-66,-10.5,23.5,3299.11,0,10.1,0,-52.2
45.12396694,27124000,15495000,99.38272,0.617284,0,0.617284,99.37715,77.27273,4.767184,17.96009,22.72727,77.27409,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-9.5,-66,-10.5,23.5,3287.26,0,10.1,0,-52.2
45.61983471,26652000,15863000,97.66082,2.339181,0,2.339181,97.7724,79.06433,4.795322,16.14035,20.93567,79.062,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-9.5,-66,-10.5,23.5,3340,0,10.1,0,-52.2
46.11570248,26954000,16784000,98.83041,1.169591,0,1.169591,98.82025,83.61019,5.094131,11.29568,16.38981,83.60648,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-9.5,-66,-10.5,23.5,3289.96,0,10.1,0,-52.2
46.61157025,26275000,16356000,96.49123,3.508772,0,3.508772,96.46076,82.37251,4.988914,12.63858,17.62749,82.37582,100,0,0,0,0,0,100,100,100,31704000,0,0,-99,-10,-67,-10.5,23.5,3429.05,0,10.1,0,-52.2
47.10743802,26954000,15384000,98.24561,1.754386,0,1.754386,98.27435,76.63344,5.094131,18.27243,23.36656,76.63263,100,0,0,0,0,0,100,100,100,31704000,0,0,-100,-9.5,-67,-10.5,23.5,3393.05,0,10.1,0,-52.2
47.60330579,26328000,15347000,96.49123,3.508772,0,3.508772,96.46076,75.83149,6.873614,17.2949,24.16851,75.83283,100,0,0,0,0,0,100,100,100,31704000,0,0,-100,-10,-67,-10.5,23.5,3489.49,0,10.1,0,-52.2
48.09917355,27011000,12059000,98.88889,1.111111,0,1.111111,98.96314,60.10526,9.578947,30.31579,39.89474,60.10267,100,0,0,0,0,0,100,100,100,31704000,0,0,-100,-10,-67,-10.5,23.5,3520.36,0,10.1,0,-52.2
48.59504132,26093000,13205000,95.55556,4.444444,0,4.444444,95.59977,65.78947,7.368421,26.84211,34.21053,65.78947,100,0,0,0,0,0,100,100,100,31704000,0,0,-100,-10,-67,-10.5,23.5,3515.88,0,10.1,0,-52.2
49.09090909,26784000,12906000,98.24561,1.754386,0,1.754386,98.23038,64.32749,9.356725,26.31579,35.67251,64.32416,100,0,0,0,0,0,100,100,100,31704000,0,0,-101,-10,-67,-10.5,23.5,3667.19,0,10.1,0,-52.2
49.58677686,26954000,13751000,98.88889,1.111111,0,1.111111,98.87887,69.06874,6.651885,24.27938,30.93126,69.07042,100,0,0,0,0,0,100,100,100,31704000,0,0,-101,-10,-67,-10.5,23.5,3512.1,0,10.1,0,-52.2
50.08264463,25960000,13821000,95.32164,4.678363,0,4.678363,95.36895,68.95787,5.764967,25.27716,31.04213,68.9607,100,0,0,0,0,0,100,100,100,31704000,0,0,-101,-10,-66,-10.5,23.5,3521.58,0,10.1,0,-52.2
50.5785124,26972000,13704000,98.83041,1.169591,0,1.169591,98.82025,69.29047,5.764967,24.94457,30.70953,69.28985,100,0,0,0,0,0,100,100,100,31704000,0,0,-102,-9.5,-66,-10.5,23.5,3534.7,0,10.1,0,-52.2
